epoch,step,train_loss_epoch,train_loss_step
1,9649,,0.102882020175457
1,9699,,0.09871738404035568
1,9749,,0.10637670755386353
1,9799,,0.09195738285779953
1,9849,,0.10208538174629211
1,9899,,0.08783194422721863
1,9949,,0.11155340075492859
1,9999,,0.09679189324378967
1,10049,,0.12337058037519455
1,10099,,0.10779150575399399
1,10149,,0.0899030864238739
1,10199,,0.09387461096048355
1,10249,,0.10438385605812073
1,10299,,0.10846838355064392
1,10349,,0.113639235496521
1,10399,,0.09053297340869904
1,10449,,0.08115674555301666
1,10499,,0.10191460698843002
1,10549,,0.0944245383143425
1,10599,,0.10774767398834229
1,10649,,0.10624031722545624
1,10699,,0.10401443392038345
1,10749,,0.09501716494560242
1,10799,,0.093983955681324
1,10849,,0.09276238828897476
1,10899,,0.09669527411460876
1,10949,,0.08679518848657608
1,10999,,0.09439608454704285
1,11049,,0.09974907338619232
1,11099,,0.07644177973270416
1,11149,,0.11955525726079941
1,11199,,0.0937478244304657
1,11249,,0.08257626742124557
1,11299,,0.11117295920848846
1,11349,,0.11176818609237671
1,11399,,0.1134873703122139
1,11449,,0.1264156699180603
1,11499,,0.10689114034175873
1,11549,,0.10712319612503052
1,11599,,0.11025923490524292
1,11649,,0.1120537668466568
1,11699,,0.09586498141288757
1,11749,,0.08852304518222809
1,11799,,0.10527470707893372
1,11849,,0.07320341467857361
1,11899,,0.09228090941905975
1,11949,,0.06595641374588013
1,11999,,0.10828906297683716
1,12049,,0.1056104227900505
1,12099,,0.11036651581525803
1,12149,,0.11098740249872208
1,12199,,0.07851088047027588
1,12249,,0.08273832499980927
1,12299,,0.09445212036371231
1,12349,,0.1203898936510086
1,12399,,0.10371388494968414
1,12449,,0.08852523565292358
1,12499,,0.10670781135559082
1,12549,,0.09692805260419846
1,12599,,0.1088760569691658
1,12649,,0.0812857374548912
1,12699,,0.10170228779315948
1,12749,,0.09203876554965973
1,12799,,0.08852444589138031
1,12849,,0.10261071473360062
1,12899,,0.10349765419960022
1,12949,,0.09033916890621185
1,12999,,0.10517840832471848
1,13049,,0.08323859423398972
1,13099,,0.0920024886727333
1,13149,,0.10152232646942139
1,13199,,0.10237522423267365
1,13249,,0.11444418132305145
1,13299,,0.07582156360149384
1,13349,,0.09508217871189117
1,13399,,0.11111452430486679
1,13449,,0.10027791559696198
1,13499,,0.09282989054918289
1,13549,,0.10487300157546997
1,13599,,0.1014351025223732
1,13649,,0.09468425810337067
1,13699,,0.11548188328742981
1,13749,,0.08593672513961792
1,13799,,0.10127465426921844
1,13849,,0.09468967467546463
1,13899,,0.09283332526683807
1,13949,,0.11255934089422226
1,13999,,0.12196842581033707
1,14049,,0.11119265854358673
1,14099,,0.10060029476881027
1,14149,,0.0942864716053009
1,14199,,0.08324100077152252
1,14249,,0.10211505740880966
1,14299,,0.10049519687891006
1,14349,,0.08930496871471405
1,14399,,0.10704979300498962
1,14449,,0.10599526762962341
1,14499,,0.07970891892910004
1,14549,,0.08791810274124146
1,14599,,0.09954002499580383
1,14649,,0.08439962565898895
1,14699,,0.07472966611385345
1,14749,,0.07596179842948914
1,14799,,0.11090624332427979
1,14849,,0.10176797211170197
1,14899,,0.09572551399469376
1,14949,,0.11679692566394806
1,14999,,0.08551187813282013
1,15049,,0.10101425647735596
1,15099,,0.07939832657575607
1,15149,,0.11316684633493423
1,15199,,0.10415156930685043
1,15249,,0.09469044208526611
1,15299,,0.09034804999828339
1,15349,,0.08393636345863342
1,15399,,0.08121689409017563
1,15449,,0.11883523315191269
1,15499,,0.09402256458997726
1,15549,,0.10917942225933075
1,15599,,0.11290755867958069
1,15649,,0.08666905760765076
1,15699,,0.08220546692609787
1,15749,,0.0868520587682724
1,15799,,0.08739526569843292
1,15849,,0.09630087018013
1,15899,,0.09724356979131699
1,15949,,0.08544647693634033
1,15999,,0.07369557023048401
1,16049,,0.08810137212276459
1,16099,,0.09157254546880722
1,16149,,0.08468973636627197
1,16199,,0.08872091770172119
1,16249,,0.10784783214330673
1,16299,,0.08108082413673401
1,16349,,0.09289263188838959
1,16399,,0.10397662967443466
1,16449,,0.09521658718585968
1,16499,,0.0955740362405777
1,16549,,0.11952951550483704
1,16599,,0.1068512424826622
1,16649,,0.08353617042303085
1,16699,,0.09793117642402649
1,16749,,0.08433230221271515
1,16799,,0.1124720349907875
1,16849,,0.0998186320066452
1,16899,,0.09377898275852203
1,16949,,0.09819978475570679
1,16999,,0.10068654268980026
1,17049,,0.09589159488677979
1,17099,,0.10652603209018707
1,17149,,0.10565222799777985
1,17199,,0.12185751646757126
1,17249,,0.10194959491491318
1,17299,,0.1118164211511612
1,17349,,0.10669496655464172
1,17399,,0.10454361140727997
1,17449,,0.08894962072372437
1,17499,,0.0972982794046402
1,17549,,0.10329100489616394
1,17599,,0.09039872884750366
1,17649,,0.09714654833078384
1,17699,,0.0998062714934349
1,17749,,0.08503549546003342
1,17799,,0.13289596140384674
1,17849,,0.10484276711940765
1,17899,,0.0769360363483429
1,17949,,0.10985603928565979
1,17999,,0.10053673386573792
1,18049,,0.09797275066375732
1,18099,,0.09983287751674652
1,18149,,0.09555374085903168
1,18199,,0.09226185083389282
1,18249,,0.08376637101173401
1,18299,,0.10425016283988953
1,18349,,0.09004698693752289
1,18399,,0.09031644463539124
1,18449,,0.11316758394241333
1,18499,,0.09664048254489899
1,18549,,0.12478325515985489
1,18599,,0.10197921842336655
1,18649,,0.1002727597951889
1,18699,,0.09559683501720428
1,18701,0.10033301264047623,
2,18749,,0.07887455075979233
2,18799,,0.0687919482588768
2,18849,,0.09856148064136505
2,18899,,0.10258641093969345
2,18949,,0.10543784499168396
2,18999,,0.09179534763097763
2,19049,,0.09665145725011826
2,19099,,0.12810781598091125
2,19149,,0.11844120919704437
2,19199,,0.0970391109585762
2,19249,,0.0899185985326767
2,19299,,0.07949474453926086
2,19349,,0.10106159746646881
2,19399,,0.09562292695045471
2,19449,,0.11763657629489899
2,19499,,0.09697641432285309
2,19549,,0.10972163081169128
2,19599,,0.09314964711666107
2,19649,,0.07752573490142822
2,19699,,0.08542852848768234
2,19749,,0.09839814901351929
2,19799,,0.10205336660146713
2,19849,,0.09626972675323486
2,19899,,0.09788255393505096
2,19949,,0.10802775621414185
2,19999,,0.08270671963691711
2,20049,,0.0968398004770279
2,20099,,0.08157260715961456
2,20149,,0.09148469567298889
2,20199,,0.08283200114965439
2,20249,,0.10999901592731476
2,20299,,0.11326462030410767
2,20349,,0.09580288082361221
2,20399,,0.10711264610290527
2,20449,,0.09611867368221283
2,20499,,0.07977467775344849
2,20549,,0.1004396378993988
2,20599,,0.08059123158454895
2,20649,,0.09215150028467178
2,20699,,0.08907559514045715
2,20749,,0.10424801707267761
2,20799,,0.1029125228524208
2,20849,,0.1082192212343216
2,20899,,0.09784184396266937
2,20949,,0.09353497624397278
2,20999,,0.0873883068561554
2,21049,,0.09679052233695984
2,21099,,0.09869088232517242
2,21149,,0.09270776808261871
2,21199,,0.08348251134157181
2,21249,,0.09276522696018219
2,21299,,0.11216551065444946
2,21349,,0.08693785965442657
2,21399,,0.09380556643009186
2,21449,,0.0937933400273323
2,21499,,0.08266350626945496
2,21549,,0.08900134265422821
2,21599,,0.10807275772094727
2,21649,,0.08476917445659637
2,21699,,0.11007019877433777
2,21749,,0.10785886645317078
2,21799,,0.08550240099430084
2,21849,,0.09120982885360718
2,21899,,0.10591448843479156
2,21949,,0.1004524976015091
2,21999,,0.11432579904794693
2,22049,,0.10302040725946426
2,22099,,0.08416882157325745
2,22149,,0.10641700029373169
2,22199,,0.08339071273803711
2,22249,,0.09276072680950165
2,22299,,0.08645111322402954
2,22349,,0.08361567556858063
2,22399,,0.10299670696258545
2,22449,,0.10673175752162933
2,22499,,0.08852016180753708
2,22549,,0.07198254764080048
2,22599,,0.1051836907863617
2,22649,,0.09601814299821854
2,22699,,0.09257685393095016
2,22749,,0.11886174231767654
2,22799,,0.10152389109134674
2,22849,,0.1016370952129364
2,22899,,0.09450221061706543
2,22949,,0.10511478781700134
2,22999,,0.09061239659786224
2,23049,,0.07234317064285278
2,23099,,0.08818735182285309
2,23149,,0.10277135670185089
2,23199,,0.09686437249183655
2,23249,,0.08436593413352966
2,23299,,0.09921310096979141
2,23349,,0.08030183613300323
2,23399,,0.10122775286436081
2,23449,,0.11941859126091003
2,23499,,0.0915137231349945
2,23549,,0.11050652712583542
2,23599,,0.07777221500873566
2,23649,,0.0977533757686615
2,23699,,0.1109628677368164
2,23749,,0.10806325823068619
2,23799,,0.09268048405647278
2,23849,,0.0988871231675148
2,23899,,0.10789312422275543
2,23949,,0.10574821382761002
2,23999,,0.06914772093296051
2,24049,,0.10314754396677017
2,24099,,0.09968551993370056
2,24149,,0.11384997516870499
2,24199,,0.09040500223636627
2,24249,,0.09566905349493027
2,24299,,0.10028896480798721
2,24349,,0.10743360221385956
2,24399,,0.09708471596240997
2,24449,,0.06937449425458908
2,24499,,0.11229997873306274
2,24549,,0.09837818145751953
2,24599,,0.09360837936401367
2,24649,,0.10530810803174973
2,24699,,0.11348158121109009
2,24749,,0.09360814094543457
2,24799,,0.09679098427295685
2,24849,,0.09250926971435547
2,24899,,0.1087661162018776
2,24949,,0.08800828456878662
2,24999,,0.09216231107711792
2,25049,,0.08700204640626907
2,25099,,0.09545780718326569
2,25149,,0.10467632114887238
2,25199,,0.1071368008852005
2,25249,,0.10736094415187836
2,25299,,0.09536207467317581
2,25349,,0.10391762107610703
2,25399,,0.128940150141716
2,25449,,0.10860588401556015
2,25499,,0.09157302975654602
2,25549,,0.11660376191139221
2,25599,,0.11747144907712936
2,25649,,0.0922519713640213
2,25699,,0.08326949179172516
2,25749,,0.08815997838973999
2,25799,,0.09681810438632965
2,25849,,0.08836360275745392
2,25899,,0.08589932322502136
2,25949,,0.09201091527938843
2,25999,,0.09731687605381012
2,26049,,0.09716136753559113
2,26099,,0.09363817423582077
2,26149,,0.087629035115242
2,26199,,0.12263251841068268
2,26249,,0.12419528514146805
2,26299,,0.0859120711684227
2,26349,,0.11242956668138504
2,26399,,0.10026143491268158
2,26449,,0.08895036578178406
2,26499,,0.09376676380634308
2,26549,,0.11479076743125916
2,26599,,0.10640670359134674
2,26649,,0.09859083592891693
2,26699,,0.08269932121038437
2,26749,,0.1266668736934662
2,26799,,0.07014094293117523
2,26849,,0.09956246614456177
2,26899,,0.11864946782588959
2,26949,,0.0822245329618454
2,26999,,0.09370537102222443
2,27049,,0.0987195298075676
2,27099,,0.10864078253507614
2,27149,,0.11806469410657883
2,27199,,0.11015519499778748
2,27249,,0.09850224107503891
2,27299,,0.12927629053592682
2,27349,,0.09546421468257904
2,27399,,0.0955268144607544
2,27449,,0.06554283201694489
2,27499,,0.10172752290964127
2,27549,,0.08191967010498047
2,27599,,0.09217162430286407
2,27649,,0.10295286774635315
2,27699,,0.09480179846286774
2,27749,,0.08255297690629959
2,27799,,0.10765313357114792
2,27849,,0.10618992894887924
2,27899,,0.1084837019443512
2,27949,,0.11061978340148926
2,27999,,0.10782413184642792
2,28049,,0.08471868187189102
2,28052,0.10029280185699463,
3,28099,,0.10354214906692505
3,28149,,0.08624149858951569
3,28199,,0.09608721733093262
3,28249,,0.0930258110165596
3,28299,,0.12357178330421448
3,28349,,0.08825644850730896
3,28399,,0.09052152931690216
3,28449,,0.09908956289291382
3,28499,,0.08640912175178528
3,28549,,0.09690291434526443
3,28599,,0.10789459943771362
3,28649,,0.07457048445940018
3,28699,,0.09995294362306595
3,28749,,0.07900107651948929
3,28799,,0.08703849464654922
3,28849,,0.10091996192932129
3,28899,,0.12010510265827179
3,28949,,0.09448415040969849
3,28999,,0.10563158988952637
3,29049,,0.09835813194513321
3,29099,,0.11238346248865128
3,29149,,0.09586716443300247
3,29199,,0.08856576681137085
3,29249,,0.09348857402801514
3,29299,,0.08180021494626999
3,29349,,0.12083274126052856
3,29399,,0.11241181194782257
3,29449,,0.10281262546777725
3,29499,,0.11622078716754913
3,29549,,0.10620720684528351
3,29599,,0.09398981183767319
3,29649,,0.10660421848297119
3,29699,,0.10673172026872635
3,29749,,0.09665931761264801
3,29799,,0.08714696764945984
3,29849,,0.11903923749923706
3,29899,,0.10236319899559021
3,29949,,0.09932762384414673
3,29999,,0.10193578898906708
3,30049,,0.10457257926464081
3,30099,,0.1114889532327652
3,30149,,0.0895446166396141
3,30199,,0.10233564674854279
3,30249,,0.1059730052947998
3,30299,,0.09452914446592331
3,30349,,0.12103084474802017
3,30399,,0.09309183806180954
3,30449,,0.10165420919656754
3,30499,,0.11667320132255554
3,30549,,0.09485527127981186
3,30599,,0.10268326848745346
3,30649,,0.11270609498023987
3,30699,,0.12325325608253479
3,30749,,0.1077471449971199
3,30799,,0.08911357820034027
3,30849,,0.08654464036226273
3,30899,,0.09333598613739014
3,30949,,0.11136821657419205
3,30999,,0.09684216231107712
3,31049,,0.10332192480564117
3,31099,,0.09269411861896515
3,31149,,0.1369795799255371
3,31199,,0.08742570877075195
3,31249,,0.11223334074020386
3,31299,,0.09353315830230713
3,31349,,0.10021451860666275
3,31399,,0.09304402768611908
3,31449,,0.09516865015029907
3,31499,,0.09794026613235474
3,31549,,0.09364693611860275
3,31599,,0.09459550678730011
3,31649,,0.0694069191813469
3,31699,,0.10597773641347885
3,31749,,0.09753231704235077
3,31799,,0.08878116309642792
3,31849,,0.08178292214870453
3,31899,,0.1044156551361084
3,31949,,0.11671344935894012
3,31999,,0.09615796059370041
3,32049,,0.10858002305030823
3,32099,,0.09188313037157059
3,32149,,0.1003325805068016
3,32199,,0.0786711722612381
3,32249,,0.09238263964653015
3,32299,,0.10299554467201233
3,32349,,0.08686873316764832
3,32399,,0.1079014241695404
3,32449,,0.10084271430969238
3,32499,,0.10488724708557129
3,32549,,0.09930169582366943
3,32599,,0.09441373497247696
3,32649,,0.10652126371860504
3,32699,,0.09553907066583633
3,32749,,0.1198631003499031
3,32799,,0.11682585626840591
3,32849,,0.08356834948062897
3,32899,,0.08638603985309601
3,32949,,0.07250148057937622
3,32999,,0.09581001102924347
3,33049,,0.1032014712691307
3,33099,,0.09509918093681335
3,33149,,0.10016745328903198
3,33199,,0.0969008356332779
3,33249,,0.09103251248598099
3,33299,,0.10011276602745056
3,33349,,0.08822128176689148
3,33399,,0.09156270325183868
3,33449,,0.08946630358695984
3,33499,,0.09005199372768402
3,33549,,0.09855116903781891
3,33599,,0.1037064790725708
3,33649,,0.10863105952739716
3,33699,,0.09441183507442474
3,33749,,0.08509233593940735
3,33799,,0.11065639555454254
3,33849,,0.09131818264722824
3,33899,,0.11268281936645508
3,33949,,0.10705722868442535
3,33999,,0.09667183458805084
3,34049,,0.09788882732391357
3,34099,,0.09376351535320282
3,34149,,0.1023549884557724
3,34199,,0.09817016124725342
3,34249,,0.09534843266010284
3,34299,,0.10403549671173096
3,34349,,0.09345140308141708
3,34399,,0.10307520627975464
3,34449,,0.10298965126276016
3,34499,,0.09737503528594971
3,34549,,0.1175098791718483
3,34599,,0.09413249790668488
3,34649,,0.12100377678871155
3,34699,,0.10012741386890411
3,34749,,0.11117029935121536
3,34799,,0.0809381753206253
3,34849,,0.09210382401943207
3,34899,,0.08213406801223755
3,34949,,0.07962252199649811
3,34999,,0.10078826546669006
3,35049,,0.11272218078374863
3,35099,,0.09763309359550476
3,35149,,0.08788788318634033
3,35199,,0.11742615699768066
3,35249,,0.08744120597839355
3,35299,,0.10634185373783112
3,35349,,0.11906072497367859
3,35399,,0.10364371538162231
3,35449,,0.09800314903259277
3,35499,,0.08175405114889145
3,35549,,0.10228952765464783
3,35599,,0.10114240646362305
3,35649,,0.10776890814304352
3,35699,,0.09122326225042343
3,35749,,0.07883966714143753
3,35799,,0.09602886438369751
3,35849,,0.11073686182498932
3,35899,,0.10593898594379425
3,35949,,0.11547791957855225
3,35999,,0.08145875483751297
3,36049,,0.107611745595932
3,36099,,0.0951731950044632
3,36149,,0.10859030485153198
3,36199,,0.09399940073490143
3,36249,,0.11190987378358841
3,36299,,0.0714905858039856
3,36349,,0.07221388071775436
3,36399,,0.10293997824192047
3,36449,,0.09752818942070007
3,36499,,0.1025090217590332
3,36549,,0.09900260716676712
3,36599,,0.10227040946483612
3,36649,,0.0813916027545929
3,36699,,0.0914335697889328
3,36749,,0.10654578357934952
3,36799,,0.09996220469474792
3,36849,,0.10183283686637878
3,36899,,0.0963011085987091
3,36949,,0.08345194160938263
3,36999,,0.07585808634757996
3,37049,,0.11433829367160797
3,37099,,0.10189852863550186
3,37149,,0.09445792436599731
3,37199,,0.09143655002117157
3,37249,,0.09336908161640167
3,37299,,0.10750657320022583
3,37349,,0.08309082686901093
3,37399,,0.07755929231643677
3,37403,0.10015919804573059,
4,37449,,0.10347515344619751
4,37499,,0.08779742568731308
4,37549,,0.08941426873207092
4,37599,,0.08687648922204971
4,37649,,0.08662712574005127
4,37699,,0.07294992357492447
4,37749,,0.08907079696655273
4,37799,,0.07851701229810715
4,37849,,0.09390914440155029
4,37899,,0.09905757755041122
4,37949,,0.08815015852451324
4,37999,,0.1119559109210968
4,38049,,0.09262501448392868
4,38099,,0.0760527104139328
4,38149,,0.07750001549720764
4,38199,,0.08743350952863693
4,38249,,0.10246001183986664
4,38299,,0.0881795659661293
4,38349,,0.11898165941238403
4,38399,,0.07136808335781097
4,38449,,0.10162725299596786
4,38499,,0.10216088593006134
4,38549,,0.10948496311903
4,38599,,0.08363819122314453
4,38649,,0.07797986268997192
4,38699,,0.09371468424797058
4,38749,,0.08961915969848633
4,38799,,0.08800895512104034
4,38849,,0.10875274986028671
4,38899,,0.0846145898103714
4,38949,,0.08000080287456512
4,38999,,0.07634444534778595
4,39049,,0.11076804250478745
4,39099,,0.09524080157279968
4,39149,,0.08561614900827408
4,39199,,0.08980002999305725
4,39249,,0.08901497721672058
4,39299,,0.10127124190330505
4,39349,,0.09353815764188766
4,39399,,0.08430987596511841
4,39449,,0.10228551179170609
4,39499,,0.08431850373744965
4,39549,,0.10450990498065948
4,39599,,0.08988679945468903
4,39649,,0.13149043917655945
4,39699,,0.11206964403390884
4,39749,,0.0966758131980896
4,39799,,0.1003992110490799
4,39849,,0.09108208119869232
4,39899,,0.08724091947078705
4,39949,,0.09078189730644226
4,39999,,0.08526896685361862
4,40049,,0.09032835066318512
4,40099,,0.1009802520275116
4,40149,,0.11163003742694855
4,40199,,0.1082497239112854
4,40249,,0.09117685258388519
4,40299,,0.09836181998252869
4,40349,,0.0788184255361557
4,40399,,0.11642282456159592
4,40449,,0.09988181293010712
4,40499,,0.08512730151414871
4,40549,,0.09009642899036407
4,40599,,0.08972082287073135
4,40649,,0.10665255039930344
4,40699,,0.09895273298025131
4,40749,,0.10061386227607727
4,40799,,0.09971627593040466
4,40849,,0.0907498225569725
4,40899,,0.10526330769062042
4,40949,,0.09757599234580994
4,40999,,0.08353440463542938
4,41049,,0.07934695482254028
4,41099,,0.10125561058521271
4,41149,,0.09702317416667938
4,41199,,0.07446227967739105
4,41249,,0.1056002825498581
4,41299,,0.09842875599861145
4,41349,,0.08664001524448395
4,41399,,0.08846220374107361
4,41449,,0.07284446060657501
4,41499,,0.10873237252235413
4,41549,,0.09114094078540802
4,41599,,0.12393305450677872
4,41649,,0.09614494442939758
4,41699,,0.09298616647720337
4,41749,,0.09490057080984116
4,41799,,0.08790793269872665
4,41849,,0.10709923505783081
4,41899,,0.10489330440759659
4,41949,,0.0753398984670639
4,41999,,0.09483466297388077
4,42049,,0.10441365838050842
4,42099,,0.07183244824409485
4,42149,,0.09057672321796417
4,42199,,0.1137164831161499
4,42249,,0.08019456267356873
4,42299,,0.1016920953989029
4,42349,,0.09805464744567871
4,42399,,0.10317538678646088
4,42449,,0.1058870404958725
4,42499,,0.10144644975662231
4,42549,,0.09790274500846863
4,42599,,0.09666647017002106
4,42649,,0.10622050613164902
4,42699,,0.1145658791065216
4,42749,,0.09142933785915375
4,42799,,0.09104171395301819
4,42849,,0.09267808496952057
4,42899,,0.10147932171821594
4,42949,,0.10490566492080688
4,42999,,0.08475927263498306
4,43049,,0.1074107363820076
4,43099,,0.09552565962076187
4,43149,,0.11548173427581787
4,43199,,0.10746380686759949
4,43249,,0.08838916569948196
4,43299,,0.0997682735323906
4,43349,,0.09733365476131439
4,43399,,0.10480710119009018
4,43449,,0.12797991931438446
4,43499,,0.11428094655275345
4,43549,,0.09279704093933105
4,43599,,0.0730251744389534
4,43649,,0.10939350724220276
4,43699,,0.09705999493598938
4,43749,,0.08677107840776443
4,43799,,0.10296966880559921
4,43849,,0.10282136499881744
4,43899,,0.09899968653917313
4,43949,,0.1008434072136879
4,43999,,0.10611718893051147
4,44049,,0.11710216104984283
4,44099,,0.11064936220645905
4,44149,,0.10811566561460495
4,44199,,0.0629817396402359
4,44249,,0.10213236510753632
4,44299,,0.10756711661815643
4,44349,,0.10836973786354065
4,44399,,0.11827536672353745
4,44449,,0.09092602133750916
4,44499,,0.10447704046964645
4,44549,,0.1252564638853073
4,44599,,0.09852150827646255
4,44649,,0.08896912634372711
4,44699,,0.09750194847583771
4,44749,,0.1089920923113823
4,44799,,0.09095463901758194
4,44849,,0.09892993420362473
4,44899,,0.10173898190259933
4,44949,,0.11981472373008728
4,44999,,0.0932839959859848
4,45049,,0.11828438192605972
4,45099,,0.09149985760450363
4,45149,,0.08812384307384491
4,45199,,0.09976208209991455
4,45249,,0.11796301603317261
4,45299,,0.08817446976900101
4,45349,,0.08565086126327515
4,45399,,0.07834333181381226
4,45449,,0.12991201877593994
4,45499,,0.09810998290777206
4,45549,,0.10232073068618774
4,45599,,0.10632786154747009
4,45649,,0.09082789719104767
4,45699,,0.09612603485584259
4,45749,,0.10780729353427887
4,45799,,0.07667571306228638
4,45849,,0.11123794317245483
4,45899,,0.10502100735902786
4,45949,,0.0904102772474289
4,45999,,0.10878460109233856
4,46049,,0.07811342179775238
4,46099,,0.0993584394454956
4,46149,,0.11289864033460617
4,46199,,0.09652120620012283
4,46249,,0.09153290092945099
4,46299,,0.06979675590991974
4,46349,,0.07102040946483612
4,46399,,0.08811844140291214
